    B_HEAD_CC_B_ChargedIso_DR2_0p20_PYASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p20_PZASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_CMULT                                                               Int_t                                   
    B_HEAD_CC_B_ChargedIso_DR2_0p25_CP                                                                  Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_CPT                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_CPX                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_CPY                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_CPZ                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_CC_B_ChargedIso_DR2_0p25_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_CC_B_ChargedIso_DR2_0p25_Max_P                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_Max_PT                                                              Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_Min_P                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_Min_PT                                                              Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_PASY                                                                Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_PTASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_PXASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_PYASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p25_PZASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_CMULT                                                               Int_t                                   
    B_HEAD_CC_B_ChargedIso_DR2_0p30_CP                                                                  Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_CPT                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_CPX                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_CPY                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_CPZ                                                                 Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_CC_B_ChargedIso_DR2_0p30_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_CC_B_ChargedIso_DR2_0p30_Max_P                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_Max_PT                                                              Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_Min_P                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_Min_PT                                                              Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_PASY                                                                Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_PTASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_PXASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_PYASY                                                               Float_t                                 
    B_HEAD_CC_B_ChargedIso_DR2_0p30_PZASY                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_CMULT                                                              Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_CP                                                                 Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_CPT                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_CPX                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_CPY                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_CPZ                                                                Float_t                                 
    bd_cone_indx_DR2_0p10                                                                               Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_DETA                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_DPHI                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_Max_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_Max_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_Min_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_Min_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_PASY                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_PTASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_PXASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_PYASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p10_PZASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_CMULT                                                              Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_CP                                                                 Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_CPT                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_CPX                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_CPY                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_CPZ                                                                Float_t                                 
    bd_cone_indx_DR2_0p15                                                                               Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_DETA                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_DPHI                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_Max_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_Max_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_Min_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_Min_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_PASY                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_PTASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_PXASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_PYASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p15_PZASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_CMULT                                                              Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_CP                                                                 Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_CPT                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_CPX                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_CPY                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_CPZ                                                                Float_t                                 
    bd_cone_indx_DR2_0p20                                                                               Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_DETA                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_DPHI                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_Max_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_Max_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_Min_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_Min_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_PASY                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_PTASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_PXASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_PYASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p20_PZASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_CMULT                                                              Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_CP                                                                 Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_CPT                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_CPX                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_CPY                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_CPZ                                                                Float_t                                 
    bd_cone_indx_DR2_0p25                                                                               Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_DETA                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_DPHI                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_Max_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_Max_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_Min_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_Min_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_PASY                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_PTASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_PXASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_PYASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p25_PZASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_CMULT                                                              Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_CP                                                                 Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_CPT                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_CPX                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_CPY                                                                Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_CPZ                                                                Float_t                                 
    bd_cone_indx_DR2_0p30                                                                               Int_t                                   
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_DETA                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_DPHI                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_Max_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_Max_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_Min_P                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_Min_PT                                                             Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_PASY                                                               Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_PTASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_PXASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_PYASY                                                              Float_t                                 
    B_HEAD_CC_bd_ChargedIso_DR2_0p30_PZASY                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_CMULT                                                               Int_t                                   
    B_HEAD_NC_B_NeutralIso_DR2_0p10_CP                                                                  Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_CPT                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_CPX                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_CPY                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_CPZ                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p10_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p10_Max_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_Max_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_Min_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_Min_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_PASY                                                                Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_PTASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_PXASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_PYASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p10_PZASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_CMULT                                                               Int_t                                   
    B_HEAD_NC_B_NeutralIso_DR2_0p15_CP                                                                  Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_CPT                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_CPX                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_CPY                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_CPZ                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p15_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p15_Max_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_Max_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_Min_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_Min_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_PASY                                                                Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_PTASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_PXASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_PYASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p15_PZASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_CMULT                                                               Int_t                                   
    B_HEAD_NC_B_NeutralIso_DR2_0p20_CP                                                                  Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_CPT                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_CPX                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_CPY                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_CPZ                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p20_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p20_Max_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_Max_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_Min_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_Min_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_PASY                                                                Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_PTASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_PXASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_PYASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p20_PZASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_CMULT                                                               Int_t                                   
    B_HEAD_NC_B_NeutralIso_DR2_0p25_CP                                                                  Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_CPT                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_CPX                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_CPY                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_CPZ                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p25_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p25_Max_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_Max_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_Min_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_Min_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_PASY                                                                Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_PTASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_PXASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_PYASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p25_PZASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_CMULT                                                               Int_t                                   
    B_HEAD_NC_B_NeutralIso_DR2_0p30_CP                                                                  Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_CPT                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_CPX                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_CPY                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_CPZ                                                                 Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_DETA                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p30_DPHI                                                                ROOT::VecOps::RVec<float>               
    B_HEAD_NC_B_NeutralIso_DR2_0p30_Max_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_Max_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_Min_P                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_Min_PT                                                              Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_PASY                                                                Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_PTASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_PXASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_PYASY                                                               Float_t                                 
    B_HEAD_NC_B_NeutralIso_DR2_0p30_PZASY                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_CMULT                                                              Int_t                                   
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_CP                                                                 Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_CPT                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_CPX                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_CPY                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_CPZ                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_DETA                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_DPHI                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_Max_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_Max_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_Min_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_Min_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_PASY                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_PTASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_PXASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_PYASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p10_PZASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_CMULT                                                              Int_t                                   
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_CP                                                                 Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_CPT                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_CPX                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_CPY                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_CPZ                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_DETA                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_DPHI                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_Max_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_Max_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_Min_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_Min_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_PASY                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_PTASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_PXASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_PYASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p15_PZASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_CMULT                                                              Int_t                                   
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_CP                                                                 Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_CPT                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_CPX                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_CPY                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_CPZ                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_DETA                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_DPHI                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_Max_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_Max_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_Min_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_Min_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_PASY                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_PTASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_PXASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_PYASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p20_PZASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_CMULT                                                              Int_t                                   
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_CP                                                                 Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_CPT                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_CPX                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_CPY                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_CPZ                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_DETA                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_DPHI                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_Max_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_Max_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_Min_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_Min_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_PASY                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_PTASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_PXASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_PYASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p25_PZASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_CMULT                                                              Int_t                                   
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_CP                                                                 Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_CPT                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_CPX                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_CPY                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_CPZ                                                                Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_DETA                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_DPHI                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_Max_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_Max_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_Min_P                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_Min_PT                                                             Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_PASY                                                               Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_PTASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_PXASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_PYASY                                                              Float_t                                 
    B_HEAD_NC_bd_NeutralIso_DR2_0p30_PZASY                                                              Float_t                                 
    B_Hlt1D2KKDecision_TIS                                                                              Bool_t                                  
    B_Hlt1D2KKDecision_TOS                                                                              Bool_t                                  
    B_Hlt1D2KPiDecision_TIS                                                                             Bool_t                                  
    B_Hlt1D2KPiDecision_TOS                                                                             Bool_t                                  
    B_Hlt1D2PiPiDecision_TIS                                                                            Bool_t                                  
    B_Hlt1D2PiPiDecision_TOS                                                                            Bool_t                                  
    B_Hlt1DiElectronDisplacedDecision_TIS                                                               Bool_t                                  
    B_Hlt1DiElectronDisplacedDecision_TOS                                                               Bool_t                                  
    B_Hlt1DiElectronHighMassDecision_TIS                                                                Bool_t                                  
    B_Hlt1DiElectronHighMassDecision_TOS                                                                Bool_t                                  
    B_Hlt1DiElectronHighMass_SSDecision_TIS                                                             Bool_t                                  
    B_Hlt1DiElectronHighMass_SSDecision_TOS                                                             Bool_t                                  
    B_Hlt1DiMuonDisplacedDecision_TIS                                                                   Bool_t                                  
    B_Hlt1DiMuonDisplacedDecision_TOS                                                                   Bool_t                                  
    B_Hlt1DiMuonDrellYanDecision_TIS                                                                    Bool_t                                  
